Filename,Touches
gpslogger/src/main/res/values-hi/strings.xml,5
gpslogger/src/main/res/values-is/strings.xml,4
gpslogger/src/main/res/values-lt/strings.xml,18
gpslogger/src/main/res/values-lv/strings.xml,8
gpslogger/src/main/res/values-mk/strings.xml,4
gpslogger/src/main/res/values-ne-rNP/strings.xml,2
gpslogger/src/main/res/values-ro/strings.xml,30
gpslogger/src/main/res/values-sl/strings.xml,25
gpslogger/src/main/res/values-sr/strings.xml,8
gpslogger/src/main/res/values-sv-rSE/strings.xml,25
gpslogger/src/main/res/values-ta/strings.xml,12
gpslogger/src/main/res/values-th/strings.xml,25
gpslogger/src/main/res/values-tl/strings.xml,18
gpslogger/src/main/res/values-zh-rHK/strings.xml,8
assets/icons/shortcut_start_stop.xcf,2
assets/icons/shortcut_start_stop_bg.xcf,3
gpslogger/src/main/java/com/mendhak/gpslogger/AndroidWearListenerService.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/nmea/NmeaSentence.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/wear/AndroidWearLogger.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/PermissionedPreferenceFragment.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/PermissionedFragment.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/DropboxAuthorizationFragment.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/FtpFragment.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/GoogleDriveSettingsFragment.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/OSMAuthorizationFragment.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/OpenGTSFragment.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/OwnCloudSettingsFragment.java,9
gpslogger/src/main/res/drawable-xxxhdpi/gps_shortcut_start.png,3
gpslogger/src/main/res/drawable-xxxhdpi/gps_shortcut_stop.png,3
gpslogger/src/main/res/xml/pref_general.xml,26
gpsloggerwear/.gitignore,4
gpsloggerwear/build.gradle,30
gpsloggerwear/proguard-rules.pro,4
gpsloggerwear/src/main/AndroidManifest.xml,5
gpsloggerwear/src/main/java/com/mendhak/gpslogger/ListenerService.java,4
gpsloggerwear/src/main/java/com/mendhak/gpslogger/MainWearActivity.java,7
gpsloggerwear/src/main/res/drawable/gpsloggericon3.png,4
gpsloggerwear/src/main/res/layout/activity_main_wear.xml,7
gpsloggerwear/src/main/res/mipmap-hdpi/ic_launcher.png,4
gpsloggerwear/src/main/res/mipmap-mdpi/ic_launcher.png,4
gpsloggerwear/src/main/res/mipmap-xhdpi/ic_launcher.png,4
gpsloggerwear/src/main/res/mipmap-xxhdpi/ic_launcher.png,4
gpsloggerwear/src/main/res/values/strings.xml,4
settings.gradle,4
gpslogger/src/main/java/com/mendhak/gpslogger/shortcuts/ShortcutCreate.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/common/network/CertificateValidationWorkflow.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/MyPackageUpgradeReceiver.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/RestarterReceiver.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/StartupReceiver.java,20
gpslogger/src/main/java/com/mendhak/gpslogger/TaskerReceiver.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/GpsLoggerFileProvider.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/senders/AlarmReceiver.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/shortcuts/ShortcutStart.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/GpsDetailedViewFragment.java,19
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/GpsSimpleViewFragment.java,18
gpslogger/src/main/res/layout/spinner_dropdown_item.xml,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppSettings.java,67
gpslogger/src/main/java/com/mendhak/gpslogger/common/WifiNetworkUtil.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/opengts/OpenGtsUdpJob.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/dropbox/DropBoxManager.java,18
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/AutoEmailManager.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/FtpManager.java,18
gpslogger/src/main/java/com/mendhak/gpslogger/senders/googledrive/GoogleDriveManager.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/OpenGTSManager.java,27
gpslogger/src/main/java/com/mendhak/gpslogger/senders/osm/OpenStreetMapManager.java,17
gpslogger/src/main/java/com/mendhak/gpslogger/senders/owncloud/OwnCloudManager.java,18
gpslogger/src/main/java/com/mendhak/gpslogger/senders/sftp/SFTPManager.java,2
assets/generate-pages/scaffolding/top.html,4
assets/generate-pages/static/images/favicon.png,1
docs/images/favicon.png,1
assets/generate-pages/scaffolding/intro-header.html,3
docs/CNAME,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/SerializableLocation.java,12
gpslogger/src/main/res/xml-v25/shortcuts.xml,1
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/opengts/OpenGTSLogger.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/gpx/Gpx10FileLogger.java,32
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/kml/Kml22FileLogger.java,19
assets/text/faq/faq05-what-units.md,2
